"GRID_G0","woodland","maskWdl","cropland","maskCrp","one","maskOne"
"245446",0.442103029401019,1,0.195350723723592,0,0.235157135544808,0
"245447",0.311978702767009,0,0.269140357205228,0,0.305729535657897,0
"245448",0.420644613509123,1,0.281456262126736,0,0.199735828248028,0
"245449",0.424027234861222,1,0.175701106811796,0,0.236778477065771,0
"245450",0.432827669530448,1,0.216983811620975,0,0.232647732221525,0
"245451",0.365235900501445,0,0.162951144240731,0,0.403396869274364,1
"245452",0.285417580578175,0,0.145837390134284,0,0.519315941567687,1
"245453",0.33631622156466,0,0.140042285410644,0,0.480663154381827,1
"245454",0.383391355076367,0,0.160679520629731,0,0.353715371330028,1
"245455",0.311480845728415,0,0.142526464383828,0,0.348455060265981,1
"245456",0.250594041017327,0,0.0655254542889323,0,0.459267239146048,1
"245457",0.536337573011843,1,0.199836590667529,0,0.218281377421921,0
"245458",0.474038453380409,1,0.358535998181367,0,0.133394299610053,0
"245459",0.322813437716588,0,0.39814163478588,0,0.257630365148757,0
"245460",0.283829128373957,0,0.411525274333909,0,0.286479476125488,0
"245461",0.302094918735175,0,0.418406749730098,0,0.256773422620863,0
"245462",0.462917631413846,1,0.352598162371243,0,0.160358007383789,0
"245463",0.365957751737986,0,0.199093652422435,0,0.33584208236359,0
"245464",0.366619676866778,0,0.156561282432158,0,0.182658456264912,0
"245465",0.327026509942723,0,0.201558869132319,0,0.202070653322014,0
"245466",0.1974128644175,0,0.52889733279609,0,0.149836575323412,0
"245467",0.166198789339937,0,0.557691803870281,1,0.231042750272299,0
"245468",0.170538403632465,0,0.630830163280441,1,0.149499981347941,0
"245469",0.140616114038765,0,0.523876615207177,0,0.244606024728551,0
"245470",0.0547044201135583,0,0.765706448660745,1,0.143867005400453,0
"245471",0.0693149947240576,0,0.736192837248616,1,0.160409691792183,0
"245472",0.0728523859897786,0,0.67678310495549,1,0.170335539652766,0
"245473",0.103130288399974,0,0.630483988945307,1,0.173471814443517,0
"245474",0.127333944173853,0,0.52679215865699,0,0.245081225980038,0
"245475",0.137393670687012,0,0.608224646026759,1,0.159902785129161,0
"245476",0.144892483458035,0,0.684382244987886,1,0.119520903331471,0
"245477",0.0723149779117749,0,0.843176557045673,1,0.0590293977530755,0
"245478",0.0716822562166005,0,0.855825328256086,1,0.045156334091851,0
"245479",0.104686580724326,0,0.818669227788705,1,0.0455827220870392,0
"245480",0.127219623239359,0,0.808919216533716,1,0.0335912705743842,0
"245481",0.123062314258121,0,0.843082008755873,1,0.0115846737463131,0
"245482",0.131809701265752,0,0.832016232690025,1,0.0148090774986841,0
"245483",0.136660069871324,0,0.839691176932243,1,0.0076534151110835,0
"245484",0.184701497162225,0,0.78992502013312,1,0.00722208962615649,0
"245485",0.210438376864515,0,0.751397956939972,1,0.0233559046715783,0
"245486",0.156069015123997,0,0.807085450468984,1,0.00882949282844827,0
"245487",0.107388012503952,0,0.872578670319631,1,0.00340626104043556,0
"245488",0.137211625860759,0,0.812072059594187,1,0.0084774239535543,0
"245489",0.128385716280906,0,0.832349213420727,1,0.00894518440097107,0
"245490",0.10612412782584,0,0.838146144119624,1,0.0128143219416027,0
"245491",0.117768429658529,0,0.832200580999051,1,0.0129040057098163,0
"245492",0.147410447897831,0,0.806204441936386,1,0.0148466203671462,0
"245493",0.124982542063857,0,0.824298751326784,1,0.0178392876531549,0
"245494",0.0889753248679232,0,0.866441998129281,1,0.0105002656541982,0
"245495",0.17204912771488,0,0.666152328995555,1,0.0107784793254045,0
"245496",0.367419857633573,0,0.53006431326109,0,0.0140725658602817,0
"245497",0.457545643609423,1,0.499384901532594,0,0.00988666686391989,0
"245498",0.312268880432151,0,0.649449597873127,1,0.00726058479042668,0
"245499",0.322903533447178,0,0.639373753839523,1,0.00640829240103694,0
"245500",0.36008251882687,0,0.595056078398962,1,0.0149608337884944,0
"245501",0.288777955831826,0,0.688130983019893,1,0.00230759959902767,0
"245502",0.389322904579362,0,0.543000627959069,0,0.00387213990137431,0
"221454",0.232190531423907,0,0.658480184829981,1,0.0553747757007146,0
"244585",0.0208390441848658,0,0.883160151822876,1,0.068316269418539,0
"244586",0.0384666560409082,0,0.885641904465825,1,0.0615532439470691,0
"244587",0.0706187205847721,0,0.863933188444239,1,0.0536031567142665,0
"244588",0.0831870112697344,0,0.894007657218178,1,0.0124485428315489,0
"244589",0.0210383002655617,0,0.930121793896807,1,0.0298455431733113,0
"244590",0.0473822462447185,0,0.753140162563842,1,0.108593073453359,0
"244591",0.0450445446518104,0,0.885929171216876,1,0.0414356339077131,0
"244592",0.0157337890702689,0,0.967945986788263,1,0.0136548633750441,0
"244593",0.0329917456515462,0,0.919371344302352,1,0.0320247799164687,0
"244594",0.0548962056292528,0,0.902560958296694,1,0.0243419199060873,0
"244595",0.0719226470154281,0,0.909472366571373,1,0.008879483266852,0
"244596",0.0496699779321141,0,0.890701143027946,1,0.0422125873939727,0
"244597",0.0607694198200239,0,0.88937942933814,1,0.0380746043567763,0
"244598",0.181326424779628,0,0.417346186197051,0,0.319965542233674,0
"244599",0.206238010295405,0,0.554704789418995,1,0.218205028199532,0
"244600",0.223924954122035,0,0.650496381008427,1,0.0984490992489451,0
"244601",0.122793250772027,0,0.731983662568686,1,0.136333543987309,0
"244602",0.0637606054671585,0,0.738429588981929,1,0.145432529336306,0
"244603",0.108464825820196,0,0.693196614744165,1,0.189730639639412,0
"244604",0.184781607282669,0,0.565021460869299,1,0.243995053033723,0
"244605",0.104465853060967,0,0.766910625124439,1,0.124141894323751,0
"244606",0.0369649013356718,0,0.85819026888267,1,0.0961763123643477,0
"244607",0.0125779860438529,0,0.954352125828874,1,0.0213143755328494,0
"244608",0.0233421918487804,0,0.948753681922547,1,0.0136332553965458,0
"244609",0.0505010398843263,0,0.939531713573259,1,0.00440155341350094,0
"244610",0.0518054488599598,0,0.931815139122203,1,0.00846224463449542,0
"244611",0.059542944646196,0,0.926571151560832,1,0.00559899296356592,0
"244612",0.0399130502661021,0,0.932502510000566,1,0.0108745181569315,0
"244613",0.0327753649097265,0,0.948923613623429,1,0.00516492437281651,0
"244614",0.0146190451917357,0,0.975298969951381,1,0.00120578564016884,0
"244615",0.0474950604308296,0,0.912809888811732,1,0.00359158421639791,0
"244616",0.0166872363925089,0,0.967017073183371,1,0.00465376050039367,0
"244617",0.0115445221018498,0,0.943579949948489,1,0.0158288034892073,0
"244618",0.00920971512532988,0,0.980867854682381,1,0.00513318147532497,0
"244619",0.0151230714086551,0,0.974800433985037,1,0.0027323506628076,0
"244620",0.0365465408750442,0,0.934148715037835,1,0.0190581032619458,0
"244621",0.0886047871041641,0,0.770275454319576,1,0.128807264837089,0
"244622",0.227396193500787,0,0.498262381720963,0,0.263232284443979,0
"244623",0.107683115974261,0,0.704214013164366,1,0.17850882703631,0
"244624",0.0377433924568137,0,0.93226794967358,1,0.0228724924818829,0
"244625",0.117018761300422,0,0.800716756249245,1,0.0735340560025188,0
"244626",0.332977483002468,0,0.423107238864435,0,0.239173263645645,0
"244627",0.0697505755009189,0,0.880140961212632,1,0.0350050891578921,0
"244628",0.124108564502613,0,0.690691799887167,1,0.175390214270451,0
"244629",0.266511087808691,0,0.266856146844407,0,0.464872876605411,1
"244630",0.0569888049295901,0,0.918905228256978,1,0.0185227678721682,0
"244631",0.0582718959965295,0,0.851305116627247,1,0.0802745043917411,0
"244632",0.204516887425742,0,0.583375974222457,1,0.200302073610301,0
"244633",0.324537295879471,0,0.328650866056951,0,0.338468762214341,0
"244634",0.051141964134801,0,0.798053232874841,1,0.128332533376834,0
"244635",0.0147014015995752,0,0.663770260502434,1,0.165086664473357,0
"244636",0.0289976335875956,0,0.688697981412649,1,0.271681780946642,0
"244637",0.040809772814467,0,0.315417001464843,0,0.62497972203146,1
"244638",0.0276210194675154,0,0.828359641276582,1,0.138735836119163,0
"244639",0.0470982163126436,0,0.582229007518251,1,0.358266242793345,1
"244640",0.0537694191488848,0,0.348712302439157,0,0.594673643526518,1
"244641",0.0603786872523518,0,0.683902600295993,1,0.253585559173263,0
"244642",0.0905608690375336,0,0.88254253213902,1,0.0169977145816132,0
"244643",0.198077176541843,0,0.554636016587872,1,0.225231418789969,0
"244644",0.0199278278728587,0,0.942125078389382,1,0.0357339900293356,0
"244645",0.0353248709760165,0,0.939444368159393,1,0.0157676247761909,0
"244646",0.0772342719443435,0,0.847199828908054,1,0.065522965425642,0
"244647",0.05709992612583,0,0.206659210251833,0,0.733631032100111,1
"244648",0.0152880847054518,0,0.189595267093879,0,0.783397075693694,1
"244649",0.021962857021341,0,0.296922083333456,0,0.679554629984037,1
"244650",0.014832261163952,0,0.188714864265691,0,0.788610902845739,1
"244651",0.0203630567202641,0,0.427388388986317,0,0.513322689378304,1
"244652",0.0567199688289025,0,0.685645395612408,1,0.229687680937135,0
"244653",0.0850534541054689,0,0.739810413869328,1,0.128374283808462,0
"244654",0.0407601607493751,0,0.576996656673494,1,0.335579018250755,0
"244655",0.0193556539088463,0,0.418641481854736,0,0.553168587834798,1
"244656",0.0617442705626947,0,0.857606467593493,1,0.0650636621855544,0
"244657",0.0137101839590067,0,0.70359463004115,1,0.22938479886561,0
"244658",0.174341750328999,0,0.0533152628751218,0,0.764329540258408,1
"244659",0.227765346347562,0,0.0211063608941289,0,0.751112353324332,1
"244660",0.0715298912155631,0,0.0275471424461716,0,0.900895074936228,1
"244661",0.0398914297736155,0,0.089653713254748,0,0.860381988052812,1
"244662",0.0252705668680159,0,0.479830220628107,0,0.486735807269551,1
"244663",0.0195904682854663,0,0.783598009957053,1,0.184667274833595,0
"244664",0.0339474393793747,0,0.789349128359235,1,0.164170772635396,0
"244665",0.0177369415599879,0,0.802223793762083,1,0.11427062034609,0
"244666",0.0814925093884361,0,0.762987440302732,1,0.135811274681702,0
"244667",0.0457118425212241,0,0.93128803634323,1,0.0185936707057841,0
"244668",0.0611610900905033,0,0.760626758329542,1,0.166386829451054,0
"244669",0.0522676786969175,0,0.664603064436164,1,0.275797820319978,0
"244670",0.0972724154031241,0,0.540291174488355,0,0.340172242368565,0
"244671",0.109296260462545,0,0.625929828059357,1,0.245581750319615,0
"244672",0.112353358086754,0,0.626711469297625,1,0.24815155199713,0
"244673",0.225621318769169,0,0.483468847041213,0,0.282533968209848,0
"244674",0.0831493654502737,0,0.372288300120821,0,0.543028161830104,1
"244675",0.138594394367459,0,0.336008578823073,0,0.518086473833393,1
"244676",0.263441779838419,0,0.241837106621134,0,0.485536123121599,1
"244677",0.14019966251417,0,0.389734772794737,0,0.454475074061604,1
"244678",0.0414013142421717,0,0.79890051307424,1,0.138887970143713,0
"244679",0.0724561739281595,0,0.871023252938827,1,0.046223202708879,0
"244680",0.222560964518797,0,0.572570454166829,1,0.200049980579422,0
"244681",0.291944258093927,0,0.545559928566262,1,0.152824125204701,0
"244682",0.603016889421642,1,0.191478711241808,0,0.190400986050017,0
"244683",0.882383117756339,1,0.0312248591735191,0,0.085862087170471,0
"244684",0.772327740201561,1,0.0460354891916113,0,0.178552782911603,0
"244685",0.854223665012383,1,0.0459522736140511,0,0.0990873753016683,0
"244686",0.901537585133561,1,0.0113222129986013,0,0.0867024279603618,0
"244687",0.850143704105811,1,0.0507948949620447,0,0.0988103789539348,0
"244688",0.143077329429844,0,0.498447119154713,0,0.356457525510362,1
"244689",0.070658734962858,0,0.694604876555722,1,0.224520961587288,0
"244690",0.0287529304412478,0,0.576741653547531,1,0.382712575850022,1
"244691",0.0483975841817477,0,0.480525303567976,0,0.440653138758411,1
"244692",0.203714030083034,0,0.355173127560137,0,0.435035811285849,1
"244693",0.15863623794194,0,0.337818190695077,0,0.500034457378144,1
"244694",0.0549831201996306,0,0.523389960065995,0,0.376611860857387,1
"244695",0.0842521636805602,0,0.469072549635327,0,0.40675847778158,1
"244696",0.150778409303263,0,0.527034049755692,0,0.308318238523398,0
"244697",0.150315338109778,0,0.555652230898503,1,0.286064892082446,0
"244698",0.09589902481879,0,0.678143701748737,1,0.202678746514745,0
"244699",0.205283348550957,0,0.541164499579661,0,0.241472913020402,0
"244700",0.332058017287847,0,0.493058729856596,0,0.148654662718409,0
"244701",0.613025540612439,1,0.193662487429436,0,0.177358158876148,0
"244702",0.55236555999817,1,0.152270884469466,0,0.284655242109539,0
"244703",0.685079628548397,1,0.0622853996142107,0,0.229190647013695,0
"244704",0.62233426598928,1,0.166430931454341,0,0.208687497849923,0
"244705",0.563190296298173,1,0.0978382118163219,0,0.331715805315864,0
"244706",0.514007229941496,1,0.162391890540423,0,0.322485222207469,0
"244707",0.298052322778788,0,0.303246586695166,0,0.397724800031598,1
"244708",0.43375493399674,1,0.203324244007676,0,0.342931541373724,1
"244709",0.766361120506198,1,0.0914719669924549,0,0.129662678675513,0
"244710",0.845182302412288,1,0.0397807897611316,0,0.114775164569406,0
"244711",0.842166521394204,1,0.0197748939974595,0,0.138046629940199,0
"244712",0.889400248520143,1,0.0169508651945173,0,0.0936409173203144,0
"244713",0.822024370395794,1,0.0392032767910355,0,0.138191897340785,0
"244714",0.658831590271292,1,0.121559247646829,0,0.213778855733099,0
"244715",0.862948630776616,1,0.0250036531511961,0,0.103416954598474,0
"244716",0.861350243027291,1,0.0395906420000631,0,0.0980077662730749,0
"244717",0.774041273337102,1,0.0554364866370837,0,0.169198846363569,0
"244718",0.525444810584027,1,0.155143164525777,0,0.31522592624719,0
"244719",0.666794661147761,1,0.0674513381878787,0,0.265602575064061,0
"244720",0.828009313666789,1,0.0155032302527574,0,0.156487456080453,0
"244721",0.939214199268175,1,4.78133819413631e-05,0,0.0607379873498836,0
"244722",0.982625425945149,1,0.000423753479137163,0,0.0169508205757134,0
"244723",0.8943837295247,1,0.0365275388590239,0,0.0690742937462058,0
"244724",0.860904248852895,1,0.0444019177860787,0,0.0796396236788649,0
"244725",0.67579412084815,1,0.0716603550910511,0,0.244438265785698,0
"244726",0.78990223891841,1,0.0493150938218116,0,0.160762742774375,0
"244727",0.835494983571564,1,0.00888181846218113,0,0.155543508239798,0
"244728",0.886272888821843,1,0.0053973828072439,0,0.108329728370913,0
"244729",0.912818428291155,1,0.03146163662933,0,0.0556746208929961,0
"244730",0.948071936598468,1,0.00112276930459015,0,0.0508052940969421,0
"244731",0.880958499039918,1,0.0360346400291378,0,0.0829909229761278,0
"244732",0.87159470748482,1,0.0706306208668412,0,0.0577746716483387,0
"244733",0.939305695294961,1,0.0248900328854423,0,0.0354416501460283,0
"244734",0.800397167210822,1,0.125285983704833,0,0.070196441283901,0
"244735",0.691495796648924,1,0.248610085360227,0,0.0575896141249688,0
"244736",0.586683161249355,1,0.287193964442641,0,0.11965092345929,0
"244737",0.286643065924,0,0.473150538954555,0,0.22331082005946,0
"244738",0.294779519164071,0,0.444716337950995,0,0.248683198282218,0
"244739",0.743595431075986,1,0.137785277293384,0,0.118351737847864,0
"244740",0.967680116751884,1,0.0205877865540405,0,0.0117320966940752,0
"244741",0.935165801373972,1,0.0338452076331079,0,0.0309889909929204,0
"244742",0.778880111200732,1,0.142778151335908,0,0.0776046030661056,0
"244743",0.193535623145208,0,0.525767712044347,0,0.270419259566902,0
"244744",0.331154462006443,0,0.533582194650442,0,0.12704586277125,0
"244745",0.162141322575684,0,0.740647859801329,1,0.0703466431070117,0
"244746",0.188513580899779,0,0.569143912963217,1,0.190342977740711,0
"244747",0.436447652320278,1,0.174413705134441,0,0.379364162745642,1
"244748",0.694286414243725,1,0.230030516826941,0,0.0744557315692372,0
"244749",0.967961431304968,1,0.0211828051194755,0,0.0108557635755561,0
"244750",0.913283531093957,1,0.0631160633066634,0,0.0231939917983065,0
"244751",0.846548182721386,1,0.0991611416389389,0,0.0499416474605806,0
"244752",0.670879275960285,1,0.216256823028768,0,0.0754262894921163,0
"244753",0.835026611290951,1,0.07383875942979,0,0.0643639799759526,0
"244754",0.694990828817763,1,0.215118277060263,0,0.0896079952729276,0
"244755",0.680776145209889,1,0.223607259780428,0,0.0937638230732056,0
"244756",0.959117492361036,1,0.0219327843296564,0,0.0189457384429137,0
"244757",0.923102972698418,1,0.0301680956232868,0,0.0239659922958248,0
"244758",0.825023039598257,1,0.0531403660451473,0,0.102481821687147,0
"244759",0.585671251747623,1,0.172965748474933,0,0.241355029997256,0
"244760",0.981868845433859,1,0.00350634715096317,0,0.0146248074151777,0
"244761",0.633692515277319,1,0.269282761111915,0,0.0953603219853992,0
"244762",0.139631286891351,0,0.634103758728395,1,0.209342823571362,0
"244763",0.179385974647285,0,0.634170540406595,1,0.178023343217309,0
"244764",0.0803911394988402,0,0.709057484593511,1,0.191266857925768,0
"244765",0.107832319788447,0,0.634627693586648,1,0.247227799605632,0
"244766",0.164131700570689,0,0.560848057694988,1,0.261402892809967,0
"244767",0.472990937153018,1,0.278057559231757,0,0.243732731608835,0
"244768",0.546261317289979,1,0.203069418263593,0,0.208735001242563,0
"244769",0.177835970229145,0,0.50998570937118,0,0.282002246751737,0
"244770",0.560402731887307,1,0.220838516987872,0,0.215203786327328,0
